"dive number","date","time","sample time (min)","sample depth (m)","sample temperature (C)","sample pressure (bar)","sample heartrate"
"128","2019-08-11","09:21:18","101:40","6.309",,,
"128","2019-08-11","09:21:18","101:50","6.431",,,
"128","2019-08-11","09:21:18","102:00","6.37",,,
"128","2019-08-11","09:21:18","102:10","6.218",,,
"128","2019-08-11","09:21:18","102:20","5.822",,,
"128","2019-08-11","09:21:18","102:30","5.7",,,
"128","2019-08-11","09:21:18","102:40","5.761",,,
"128","2019-08-11","09:21:18","102:50","5.73",,,
"128","2019-08-11","09:21:18","103:00","5.639",,,
"128","2019-08-11","09:21:18","103:10","5.883",,,
"128","2019-08-11","09:21:18","103:20","5.852",,,
"128","2019-08-11","09:21:18","103:30","5.608",,,
"128","2019-08-11","09:21:18","103:40","5.822",,,
"128","2019-08-11","09:21:18","103:50","5.791",,,
"128","2019-08-11","09:21:18","104:00","6.066",,,
"128","2019-08-11","09:21:18","104:10","5.974",,,
"128","2019-08-11","09:21:18","104:20","5.822",,,
"128","2019-08-11","09:21:18","104:30","5.852",,,
"128","2019-08-11","09:21:18","104:40","5.974",,,
"128","2019-08-11","09:21:18","104:50","6.066",,,
"128","2019-08-11","09:21:18","105:00","6.096",,,
"128","2019-08-11","09:21:18","105:10","5.822",,,
"128","2019-08-11","09:21:18","105:20","5.7",,,
"128","2019-08-11","09:21:18","105:30","5.822",,,
"128","2019-08-11","09:21:18","105:40","5.944",,,
"128","2019-08-11","09:21:18","105:50","5.883",,,
"128","2019-08-11","09:21:18","106:00","5.73",,,
"128","2019-08-11","09:21:18","106:10","5.547",,,
"128","2019-08-11","09:21:18","106:20","5.639","28.333",,
"128","2019-08-11","09:21:18","106:30","5.852","27.778",,
"128","2019-08-11","09:21:18","106:40","5.73","28.333",,
"128","2019-08-11","09:21:18","106:50","5.547",,,
"128","2019-08-11","09:21:18","107:00","5.182","27.778",,
"128","2019-08-11","09:21:18","107:10","5.121","28.333",,
"128","2019-08-11","09:21:18","107:20","4.785",,,
"128","2019-08-11","09:21:18","107:30","4.542",,,
"128","2019-08-11","09:21:18","107:40","4.45",,,
"128","2019-08-11","09:21:18","107:50","4.877",,,
"128","2019-08-11","09:21:18","108:00","4.724",,,
"128","2019-08-11","09:21:18","108:10","4.816",,,
"128","2019-08-11","09:21:18","108:20","4.877",,,
"128","2019-08-11","09:21:18","108:30","4.602",,,
"128","2019-08-11","09:21:18","108:40","4.176",,,
"128","2019-08-11","09:21:18","108:50","4.45",,,
"128","2019-08-11","09:21:18","109:00","4.785",,,
"128","2019-08-11","09:21:18","109:10","4.724",,,
"128","2019-08-11","09:21:18","109:20","4.602",,,
"128","2019-08-11","09:21:18","109:30","4.359",,,
"128","2019-08-11","09:21:18","109:40","3.627",,,
"128","2019-08-11","09:21:18","109:50","3.261",,,
"128","2019-08-11","09:21:18","110:00","3.444",,,
"128","2019-08-11","09:21:18","110:10","3.17",,,
"128","2019-08-11","09:21:18","110:20","3.139",,,
"128","2019-08-11","09:21:18","110:30","3.078",,,
"128","2019-08-11","09:21:18","110:40","3.139",,,
"128","2019-08-11","09:21:18","110:50","2.53",,,
"128","2019-08-11","09:21:18","111:00","3.078",,,
"128","2019-08-11","09:21:18","111:10","3.078",,,
"128","2019-08-11","09:21:18","111:20","3.018",,,
"128","2019-08-11","09:21:18","111:30","3.109",,,
"128","2019-08-11","09:21:18","111:40","3.048",,,
"128","2019-08-11","09:21:18","111:50","2.621",,,
"128","2019-08-11","09:21:18","112:00","2.195",,,
"128","2019-08-11","09:21:18","112:10","2.042",,,
"128","2019-08-11","09:21:18","112:20","1.372",,,
"128","2019-08-11","09:21:18","112:30","1.585",,,
"128","2019-08-11","09:21:18","112:40","1.28",,,
"128","2019-08-11","09:21:18","112:50","1.676",,,
"128","2019-08-11","09:21:18","113:00","0",,,
"128","2019-08-11","09:21:18","113:10","0",,,
"128","2019-08-11","09:21:18","113:20","0",,,
"128","2019-08-11","09:21:18","113:30","0",,,
"128","2019-08-11","09:21:18","113:40","0","28.889",,
"128","2019-08-11","09:21:18","113:50","0","28.333",,
